example_key,drug_set,condition_id_norm,source_label_binary,source_file,drug_labels,condition_label,mechanism_category,mechanism_confidence,needs_human_review,rationale_short,llm_model,prompt_version,classified_at_utc
CHEBI:15366|CHEBI:17650||MONDO:0004795,"['CHEBI:15366', 'CHEBI:17650']",MONDO:0004795,1,indications,"['Hydrocortisone', 'Acetic acid']",otitis externa,mechanistically_synergistic,0.9,False,"Topical combination commonly used for otitis externa: acetic acid provides antibacterial/acidifying action while hydrocortisone reduces inflammation/itch, complementary mechanisms treating the same condition.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:145994|CHEBI:95341||UMLS:C0748061,"['CHEBI:145994', 'CHEBI:95341']",UMLS:C0748061,1,indications,"['Baricitinib', 'Remdesivir']",psychiatric hospitalization,other,0.85,False,Baricitinib + remdesivir is an antiviral + host-directed anti-inflammatory combo used for COVID-19; there is no clear mechanistic or clinical rationale for this combination to treat or prevent psychiatric hospitalization.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
UNII:1KUR4BN70F|UNII:F0LZ415Z3B||UNII:JSV288Q5CV,"['UNII:1KUR4BN70F', 'UNII:F0LZ415Z3B']",UNII:JSV288Q5CV,1,indications,"['Cilgavimab', 'Tixagevimab']",Famtozinameran,mechanistically_synergistic,0.9,False,"Cilgavimab and tixagevimab are co-administered as a dual monoclonal antibody cocktail (Evusheld) providing complementary neutralization of SARS-CoV-2, targeting the same disease mechanism (viral entry) and reducing resistance—mechanistic synergy.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
UNII:1KUR4BN70F|UNII:F0LZ415Z3B||MONDO:0005821,"['UNII:1KUR4BN70F', 'UNII:F0LZ415Z3B']",MONDO:0005821,1,indications,"['Tixagevimab', 'Cilgavimab']",late congenital syphilis,other,0.9,False,"Tixagevimab and cilgavimab are SARS‑CoV‑2 neutralizing monoclonal antibodies (Evusheld) used for COVID‑19 prophylaxis; late congenital syphilis is a Treponema pallidum bacterial infection treated with antibiotics, so the antibodies are not mechanistically relevant.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
DRUGBANK:DB12768|DRUGBANK:DB16479|DRUGBANK:DB18740||MONDO:0004641,"['DRUGBANK:DB12768', 'DRUGBANK:DB16479', 'DRUGBANK:DB18740']",MONDO:0004641,1,indications,"['Nogapendekin alfa', 'Inbakicept', 'BCG vaccine']",skin carcinoma in situ,other,0.18,True,"Mechanisms of Nogapendekin alfa and Inbakicept are unclear/ambiguous relative to BCG and skin carcinoma in situ; combination could be immunomodulatory, antagonistic, or indicate comorbidity. Insufficient reliable mechanistic information to classify as synergistic, side-effect relief, or common comorbidity.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:31355|CHEBI:63616|UNII:0JSR7Z0NB6||UMLS:C5395609,"['CHEBI:31355', 'CHEBI:63616', 'UNII:0JSR7Z0NB6']",UMLS:C5395609,1,indications,"['Amivantamab', 'Pemetrexed', 'Carboplatin']",Treatment naive,mechanistically_synergistic,0.9,False,Amivantamab is a targeted EGFR/MET antibody and pemetrexed+carboplatin are cytotoxic chemotherapy agents; combined in first-line NSCLC to target complementary pathways and enhance antitumor effect.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:175901|CHEBI:27899|UNII:8JXN261VVA||MONDO:0015459,"['CHEBI:175901', 'CHEBI:27899', 'UNII:8JXN261VVA']",MONDO:0015459,1,indications,"['Toripalimab', 'Gemcitabine', 'Cisplatin']",nasopharyngeal carcinoma,mechanistically_synergistic,0.9,False,Toripalimab (PD-1 inhibitor) combined with gemcitabine and cisplatin chemotherapy is used in nasopharyngeal carcinoma; chemotherapy and PD-1 blockade act on complementary mechanisms (cytotoxic tumor killing/antigen release plus immune checkpoint inhibition) to enhance anti-tumor effect.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:32234|CHEBI:36560|DRUGBANK:DB11111|UNII:NQ14646378||NCIT:C111970,"['CHEBI:32234', 'CHEBI:36560', 'DRUGBANK:DB11111', 'UNII:NQ14646378']",NCIT:C111970,1,indications,"['Titanium dioxide', 'Zinc oxide', 'Ichthammol', 'Witch hazel']",Bulla,mechanistically_synergistic,0.8,False,"All four are topical agents with complementary actions for blisters (barrier/protectant: titanium dioxide, zinc oxide; astringent/anti‑inflammatory: witch hazel; ichthammol: drawing/antimicrobial), suggesting synergistic topical management of bulla.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:2676|CHEBI:48947||MONDO:0005230,"['CHEBI:2676', 'CHEBI:48947']",MONDO:0005230,1,indications,"['Amoxicillin', 'Clavulanic acid']",cellulitis,mechanistically_synergistic,0.95,False,"Clavulanic acid is a beta-lactamase inhibitor that protects amoxicillin from enzymatic degradation, enhancing amoxicillin’s antibacterial activity against pathogens causing cellulitis.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:140628|CHEBI:46081||MONDO:0002026,"['CHEBI:140628', 'CHEBI:46081']",MONDO:0002026,1,indications,"['Secnidazole', 'Fluconazole']",candidiasis,common_comorbidity,0.85,False,"Fluconazole is an antifungal for Candida; secnidazole is an antiprotozoal/antibacterial. Their combination likely treats mixed or co-occurring vaginal infections (e.g., candidiasis plus bacterial/protozoal infection) rather than synergistic antifungal mechanisms.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:134743|CHEBI:63580|UNII:G8RGG88B68||UMLS:C4049392,"['CHEBI:134743', 'CHEBI:63580', 'UNII:G8RGG88B68']",UMLS:C4049392,1,indications,"['Simeprevir', 'Peginterferon alfa-2b', 'Ribavirin']",Chronic hepatitis C genotype 1,mechanistically_synergistic,0.93,False,"Simeprevir (NS3/4A protease inhibitor), peginterferon alfa-2b (immune-modulating antiviral), and ribavirin (nucleoside analogue with antiviral effects) target different aspects of HCV replication and host response to produce enhanced antiviral efficacy in genotype 1 chronic hepatitis C.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:27732|CHEBI:46195|UNII:N667F17JP1||NCIT:C27003,"['CHEBI:27732', 'CHEBI:46195', 'UNII:N667F17JP1']",NCIT:C27003,1,indications,"['Caffeine', 'Acetaminophen', 'Carbaspirin calcium']",Acute Pain,mechanistically_synergistic,0.9,False,Acetaminophen (central analgesic) plus carbaspirin calcium (aspirin-like NSAID) target complementary pain pathways; caffeine is a known analgesic adjuvant that enhances efficacy of analgesics—combination is synergistic for acute pain.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:5134|CHEBI:5147||MONDO:0004979,"['CHEBI:5134', 'CHEBI:5147']",MONDO:0004979,1,indications,"['Fluticasone', 'Formoterol']",asthma,mechanistically_synergistic,0.95,False,Fluticasone (inhaled corticosteroid) reduces airway inflammation while formoterol (LABA) provides bronchodilation; combined ICS/LABA therapy is standard complementary treatment for asthma enhancing efficacy.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:47381|CHEBI:9654||UMLS:C0234251,"['CHEBI:47381', 'CHEBI:9654']",UMLS:C0234251,1,indications,"['Trazodone', 'Diclofenac']",Inflammatory pain,mechanistically_synergistic,0.75,False,"Diclofenac provides peripheral anti-inflammatory/analgesic effects (COX inhibition); trazodone has central serotonergic/sedative effects that can modulate pain perception and improve sleep/mood, so the drugs target complementary pathways to reduce inflammatory pain.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:36560|PUBCHEM.COMPOUND:122173976||MONDO:0002406,"['CHEBI:36560', 'PUBCHEM.COMPOUND:122173976']",MONDO:0002406,1,indications,"['Talc', 'Zinc oxide']",dermatitis,mechanistically_synergistic,0.78,False,Zinc oxide acts as a topical protective/antimicrobial/barrier agent for dermatitis; talc is an absorbent that reduces moisture and friction. Their complementary actions address skin irritation via different mechanisms.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:17650|CHEBI:74460||UMLS:C0033775,"['CHEBI:17650', 'CHEBI:74460']",UMLS:C0033775,1,indications,"['Clioquinol', 'Hydrocortisone']",Pruritus Ani,mechanistically_synergistic,0.9,False,"Topical clioquinol provides antimicrobial/antifungal activity to treat possible infectious causes, while hydrocortisone reduces inflammation and itching; both act on complementary mechanisms addressing pruritus ani.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:16336|CHEBI:17754|UNII:K679OBS311||NCIT:C187286,"['CHEBI:16336', 'CHEBI:17754', 'UNII:K679OBS311']",NCIT:C187286,1,indications,"['Hyaluronic acid', 'Glycerin', 'Carboxymethylcellulose Sodium']",Eye Irritation,mechanistically_synergistic,0.9,False,"Hyaluronic acid, glycerin and carboxymethylcellulose are co-formulated lubricants/humectants that complementarily restore/retain tear film and relieve ocular surface irritation, acting synergistically on the same therapeutic mechanism.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:2549|CHEBI:5551||MONDO:0004979,"['CHEBI:2549', 'CHEBI:5551']",MONDO:0004979,1,indications,"['Albuterol', 'Guaifenesin']",asthma,mechanistically_synergistic,0.85,False,Albuterol is a β2 bronchodilator relieving bronchospasm; guaifenesin is an expectorant that thins mucus and aids clearance. They target complementary pathophysiologic aspects of asthma (airway constriction and mucus retention).,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:17650|CHEBI:36560|CHEBI:6456|UNII:FGL8577C9S||UMLS:C0033775,"['CHEBI:17650', 'CHEBI:36560', 'CHEBI:6456', 'UNII:FGL8577C9S']",UMLS:C0033775,1,indications,"['Aluminum subacetate', 'Zinc oxide', 'Lidocaine', 'Hydrocortisone']",Pruritus Ani,mechanistically_synergistic,0.9,False,"Topical hydrocortisone (anti‑inflammatory) plus lidocaine (local anesthetic for symptomatic relief), zinc oxide (barrier/protectant) and aluminum subacetate (astringent/drying) act on complementary mechanisms to treat pruritus ani.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:31397|UNII:9810NUL4D1||MONDO:0004979,"['CHEBI:31397', 'UNII:9810NUL4D1']",MONDO:0004979,1,indications,"['Ciclesonide', 'Carmoterol']",asthma,mechanistically_synergistic,0.95,False,Ciclesonide is an inhaled corticosteroid reducing airway inflammation; Carmoterol is a long-acting β2-agonist providing bronchodilation. ICS+LABA combinations act on complementary pathways and are standard synergistic therapy for asthma.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:15409|CHEBI:31832|CHEBI:4917|CHEBI:8249||MONDO:0021167,"['CHEBI:15409', 'CHEBI:31832', 'CHEBI:4917', 'CHEBI:8249']",MONDO:0021167,1,indications,"['Methyl salicylate', 'Levomenthol', 'Piroxicam', 'Eugenol']",myositis,mechanistically_synergistic,0.85,False,"Piroxicam (NSAID) reduces inflammation via COX inhibition while methyl salicylate, levomenthol and eugenol provide topical counterirritant and local analgesic effects via different targets (salicylate analgesia, TRPM8 modulation, eugenol sensory/analgesic actions), combining complementary mechanisms to relieve myositis pain/inflammation.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:68575|CHEBI:90972||MONDO:0005002,"['CHEBI:68575', 'CHEBI:90972']",MONDO:0005002,1,indications,"['Indacaterol', 'GLYCOPYRROLATE']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.92,False,"Indacaterol (LABA) and glycopyrrolate (LAMA) provide complementary bronchodilation via β2-agonism and muscarinic blockade, a common synergistic COPD therapy.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:66901|UNII:8RW88Y506K|UNII:RRN67GMB0V||MONDO:0009061,"['CHEBI:66901', 'UNII:8RW88Y506K', 'UNII:RRN67GMB0V']",MONDO:0009061,1,indications,"['Tezacaftor', 'Elexacaftor', 'Ivacaftor']",cystic fibrosis,mechanistically_synergistic,0.95,False,Elexacaftor and tezacaftor are CFTR correctors (improve folding/trafficking) and ivacaftor is a potentiator (increases channel gating); together they synergistically restore CFTR function in cystic fibrosis (approved triple therapy).,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:5134|CHEBI:75037|UNII:GE2T1418SV||MONDO:0005002,"['CHEBI:5134', 'CHEBI:75037', 'UNII:GE2T1418SV']",MONDO:0005002,1,indications,"['Fluticasone', 'Vilanterol', 'Umeclidinium']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,ICS (fluticasone) reduces airway inflammation while LABA (vilanterol) and LAMA (umeclidinium) provide complementary bronchodilation via β2 agonism and muscarinic blockade — combined therapy targets multiple COPD pathophysiologic mechanisms.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:66901|UNII:8RW88Y506K|UNII:RRN67GMB0V||MONDO:0009061,"['CHEBI:66901', 'UNII:8RW88Y506K', 'UNII:RRN67GMB0V']",MONDO:0009061,1,indications,"['Ivacaftor', 'Elexacaftor', 'Tezacaftor']",cystic fibrosis,mechanistically_synergistic,0.95,False,Elexacaftor and tezacaftor are CFTR correctors (improve folding/trafficking) and ivacaftor is a potentiator (increases channel gating); together they synergistically restore CFTR function in cystic fibrosis (approved triple therapy).,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:2950|CHEBI:5134||MONDO:0005091,"['CHEBI:2950', 'CHEBI:5134']",MONDO:0005091,1,indications,"['Azelastine', 'Fluticasone']",severe acute respiratory syndrome,other,0.6,True,"Azelastine (intranasal antihistamine) + fluticasone (intranasal corticosteroid) are used for nasal allergic/inflammatory symptoms (e.g., allergic rhinitis) and symptomatic relief, not as antiviral or disease-modifying therapy for severe acute respiratory syndrome (SARS); mapping to MONDO:0005091 appears mismatched/ambiguous.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:5134|CHEBI:9012||MONDO:0005002,"['CHEBI:5134', 'CHEBI:9012']",MONDO:0005002,1,indications,"['Salmeterol xinafoate', 'Fluticasone']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,Salmeterol (long-acting β2-agonist) provides bronchodilation while fluticasone (inhaled corticosteroid) reduces airway inflammation; complementary mechanisms are combined in COPD therapy to improve symptoms and reduce exacerbations.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:5147|CHEBI:90972||MONDO:0005002,"['CHEBI:5147', 'CHEBI:90972']",MONDO:0005002,1,indications,"['Formoterol', 'GLYCOPYRROLATE']",chronic obstructive pulmonary disease,mechanistically_synergistic,0.95,False,"Formoterol (LABA) and glycopyrrolate (LAMA) are complementary bronchodilators acting on β2-adrenergic and muscarinic pathways respectively, producing additive bronchodilation for COPD.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:135222|CHEBI:8093||MONDO:0005441,"['CHEBI:135222', 'CHEBI:8093']",MONDO:0005441,1,indications,"['Dimetindene', 'Phenylephrine']",otitis media,mechanistically_synergistic,0.8,False,Dimetindene is an H1 antihistamine reducing allergic/inflammatory mucosal response; phenylephrine is an alpha-adrenergic vasoconstrictor reducing nasal/Eustachian tube congestion. Together they address complementary pathways (inflammation and mucosal edema) relevant to otitis media pathophysiology.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:22652|CHEBI:46195|CHEBI:8093||MONDO:0005002,"['CHEBI:22652', 'CHEBI:46195', 'CHEBI:8093']",MONDO:0005002,1,indications,"['Phenylephrine', 'Ascorbic acid', 'Acetaminophen']",chronic obstructive pulmonary disease,common_comorbidity,0.8,False,"Phenylephrine (decongestant), acetaminophen (analgesic/antipyretic), and vitamin C are symptomatic/supportive treatments for colds or general supplementation, not COPD-specific mechanistic therapies; likely used for co-occurring respiratory infection or symptoms rather than synergistic COPD treatment.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:17650|CHEBI:17650|CHEBI:7507||MONDO:0004773,"['CHEBI:17650', 'CHEBI:17650', 'CHEBI:7507']",MONDO:0004773,1,indications,"['Hydrocortisone', 'Framycetin', 'Hydrocortisone']",iridocyclitis,side_effect_relief,0.8,False,Hydrocortisone is a corticosteroid for ocular inflammation; framycetin is a topical antibiotic often co-used to prevent or treat bacterial infection that can be induced or worsened by steroid therapy rather than to augment the anti‑inflammatory mechanism.,gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:51209|CHEBI:5551|CHEBI:84116||UMLS:C0152029,"['CHEBI:51209', 'CHEBI:5551', 'CHEBI:84116']",UMLS:C0152029,1,indications,"['Pseudoephedrine', 'Triprolidine', 'Guaifenesin']",Congestion of nasal sinus (disorder),mechanistically_synergistic,0.9,False,"Pseudoephedrine (vasoconstrictor) reduces nasal mucosal congestion, triprolidine (H1 antihistamine) reduces histamine-mediated nasal symptoms, and guaifenesin (expectorant) thins mucus; together they target complementary pathways to relieve sinus congestion.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:2676|CHEBI:3732|CHEBI:6375||MONDO:0005412,"['CHEBI:2676', 'CHEBI:3732', 'CHEBI:6375']",MONDO:0005412,1,indications,"['Lansoprazole', 'Amoxicillin', 'Clarithromycin']",duodenal ulcer,mechanistically_synergistic,0.95,False,"Standard H. pylori triple therapy: clarithromycin and amoxicillin act as antibiotics to eradicate H. pylori while lansoprazole (PPI) suppresses gastric acid to promote healing and increase antibiotic efficacy, jointly treating duodenal ulcer.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
CHEBI:17754|CHEBI:18145|CHEBI:28125|CHEBI:28364|DRUGBANK:DB14233||MONDO:0005137,"['CHEBI:17754', 'CHEBI:18145', 'CHEBI:28125', 'CHEBI:28364', 'DRUGBANK:DB14233']",MONDO:0005137,1,indications,"['Egg phospholipids', 'Vitamin E', 'Doconexent', 'Glycerin', 'Icosapent']",malnutrition,mechanistically_synergistic,0.88,False,"Listed agents are nutritional supplements (phospholipids, vitamin E, glycerin, omega‑3/icosapent and a long‑chain lipid) that collectively provide calories, essential fatty acids and antioxidants to correct nutrient deficiencies and support metabolism in malnutrition.",gpt-5-mini,v1,2026-02-21T21:19:59+00:00
